Row_ID,User_ID,Survey_ID,Survey_Name,Pole_A,Pole_B,Cluster,Coordinate_X,Coordinate_Y,Conversation_Index,Bipolar_Construct,Cluster_Size
401,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Saltiness,not Saltiness,0,9.351775,6.1496987,110,Saltiness vs not Saltiness,1130
402,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation,not Preparation,0,9.351775,6.1496987,110,Preparation vs not Preparation,1130
403,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Textures and layers,not Textures and layers,0,9.351775,6.1496987,110,Textures and layers vs not Textures and layers,1130
404,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,not Sweetness,0,9.351775,6.1496987,110,Sweetness vs not Sweetness,1130
405,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Pizza Margherita,not Pizza Margherita,0,9.372825,7.074948,254,Pizza Margherita vs not Pizza Margherita,1130
406,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,The Ultimate Hamburger,not The Ultimate Hamburger,0,9.372825,7.074948,254,The Ultimate Hamburger vs not The Ultimate Hamburger,1130
407,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Ground Beef Tacos,not Ground Beef Tacos,0,9.372825,7.074948,254,Ground Beef Tacos vs not Ground Beef Tacos,1130
408,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Baked Eggs with Bacon and Spinach,not Baked Eggs with Bacon and Spinach,0,9.372825,7.074948,254,Baked Eggs with Bacon and Spinach vs not Baked Eggs with Bacon and Spinach,1130
409,BB3086DF-9C6B-40AA-A5B6-440E20BAE3D3,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Simple Fried Rice,not Simple Fried Rice,0,9.372825,7.074948,254,Simple Fried Rice vs not Simple Fried Rice,1130
410,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Consistency,not Consistency,0,9.4112425,5.771893,356,Consistency vs not Consistency,1130
411,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Innovative,not Innovative,0,9.4112425,5.771893,356,Innovative vs not Innovative,1130
412,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cultural significance,not Cultural significance,0,9.4112425,5.771893,356,Cultural significance vs not Cultural significance,1130
413,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Varied components,not Varied components,0,9.4112425,5.771893,356,Varied components vs not Varied components,1130
414,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,One main ingredient,not One main ingredient,0,9.4112425,5.771893,356,One main ingredient vs not One main ingredient,1130
415,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy,not Healthy,0,9.4112425,5.771893,356,Healthy vs not Healthy,1130
416,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Versatile,not Versatile,0,9.4112425,5.771893,356,Versatile vs not Versatile,1130
417,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lots of options,not Lots of options,0,9.4112425,5.771893,356,Lots of options vs not Lots of options,1130
418,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Conforto e tradição,not Conforto e tradição,0,9.414332,5.4017396,270,Conforto e tradição vs not Conforto e tradição,1130
419,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Equilíbrio,not Equilíbrio,0,9.414332,5.4017396,270,Equilíbrio vs not Equilíbrio,1130
420,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texturas contrastantes,not Texturas contrastantes,0,9.414332,5.4017396,270,Texturas contrastantes vs not Texturas contrastantes,1130
421,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Apresentação,not Apresentação,0,9.414332,5.4017396,270,Apresentação vs not Apresentação,1130
422,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Frescor e leveza,not Frescor e leveza,0,9.414332,5.4017396,270,Frescor e leveza vs not Frescor e leveza,1130
423,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sabor,not Sabor,0,9.414332,5.4017396,270,Sabor vs not Sabor,1130
424,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Softness,not Softness,0,9.419385,5.723534,116,Softness vs not Softness,1130
425,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor Complexity,not Flavor Complexity,0,9.419385,5.723534,116,Flavor Complexity vs not Flavor Complexity,1130
426,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texture,not Texture,0,9.419385,5.723534,116,Texture vs not Texture,1130
427,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Skill Level Required,not Skill Level Required,0,9.419385,5.723534,116,Skill Level Required vs not Skill Level Required,1130
428,57BF066F-5B66-4CE5-AD4C-8A4D3222E356,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation Style,not Preparation Style,0,9.419385,5.723534,116,Preparation Style vs not Preparation Style,1130
429,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Origin,not American Cuisine,0,9.436205,6.4585366,60,Cuisine Origin vs not American Cuisine,1130
430,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Type,not Mexican Cuisine,0,9.436205,6.4585366,60,Cuisine Type vs not Mexican Cuisine,1130
431,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Time-consuming,0,9.436205,6.4585366,60,Ease of Preparation vs not Time-consuming,1130
432,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Skill Level,Basic Skill,0,9.436205,6.4585366,60,Skill Level vs Basic Skill,1130
433,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Accessibility,not Accessible,0,9.436205,6.4585366,60,Accessibility vs not Accessible,1130
434,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Textures and flavor,not Textures and flavor,0,9.436332,5.935637,110,Textures and flavor vs not Textures and flavor,1130
435,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Saltiness,not Saltiness,0,9.436332,5.935637,110,Saltiness vs not Saltiness,1130
436,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation,not Preparation,0,9.436332,5.935637,110,Preparation vs not Preparation,1130
437,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Textures and layers,not Textures and layers,0,9.436332,5.935637,110,Textures and layers vs not Textures and layers,1130
438,547303C7-3498-4406-BFC9-3E7606209CA0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,not Sweetness,0,9.436332,5.935637,110,Sweetness vs not Sweetness,1130
439,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Conforto e tradição,not Conforto e tradição,0,9.436725,5.910402,270,Conforto e tradição vs not Conforto e tradição,1130
440,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Equilíbrio,not Equilíbrio,0,9.436725,5.910402,270,Equilíbrio vs not Equilíbrio,1130
441,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Texturas contrastantes,not Texturas contrastantes,0,9.436725,5.910402,270,Texturas contrastantes vs not Texturas contrastantes,1130
442,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Apresentação,not Apresentação,0,9.436725,5.910402,270,Apresentação vs not Apresentação,1130
443,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Frescor e leveza,not Frescor e leveza,0,9.436725,5.910402,270,Frescor e leveza vs not Frescor e leveza,1130
444,C0A3DE59-4754-49E3-84E3-5DEC635DB228,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sabor,not Sabor,0,9.436725,5.910402,270,Sabor vs not Sabor,1130
445,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Comfort Food,not Comfort Food,0,9.4868,6.504463,112,Comfort Food vs not Comfort Food,1130
446,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Asian Cuisine,not Asian Cuisine,0,9.4868,6.504463,112,Asian Cuisine vs not Asian Cuisine,1130
447,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Italian Cuisine,not Italian Cuisine,0,9.4868,6.504463,112,Italian Cuisine vs not Italian Cuisine,1130
448,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Desserts,not Desserts,0,9.4868,6.504463,112,Desserts vs not Desserts,1130
449,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Main Courses,not Main Courses,0,9.4868,6.504463,112,Main Courses vs not Main Courses,1130
450,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Appetizers,not Appetizers,0,9.4868,6.504463,112,Appetizers vs not Appetizers,1130
451,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Origin,not American Cuisine,0,9.499078,6.550151,60,Cuisine Origin vs not American Cuisine,1130
452,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cuisine Type,not Mexican Cuisine,0,9.499078,6.550151,60,Cuisine Type vs not Mexican Cuisine,1130
453,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Time-consuming,0,9.499078,6.550151,60,Ease of Preparation vs not Time-consuming,1130
454,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Skill Level,Basic Skill,0,9.499078,6.550151,60,Skill Level vs Basic Skill,1130
455,33572701-2623-42C6-9D5D-3469324E2166,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Accessibility,not Accessible,0,9.499078,6.550151,60,Accessibility vs not Accessible,1130
456,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Consistency,not Consistency,0,9.499525,6.0958605,356,Consistency vs not Consistency,1130
457,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Innovative,not Innovative,0,9.499525,6.0958605,356,Innovative vs not Innovative,1130
458,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cultural significance,not Cultural significance,0,9.499525,6.0958605,356,Cultural significance vs not Cultural significance,1130
459,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Varied components,not Varied components,0,9.499525,6.0958605,356,Varied components vs not Varied components,1130
460,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,One main ingredient,not One main ingredient,0,9.499525,6.0958605,356,One main ingredient vs not One main ingredient,1130
461,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy,not Healthy,0,9.499525,6.0958605,356,Healthy vs not Healthy,1130
462,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Versatile,not Versatile,0,9.499525,6.0958605,356,Versatile vs not Versatile,1130
463,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lots of options,not Lots of options,0,9.499525,6.0958605,356,Lots of options vs not Lots of options,1130
464,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Family traditions,not Family traditions,0,9.543768,6.497982,289,Family traditions vs not Family traditions,1130
465,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fruity/Nutty,not Fruity/Nutty,0,9.543768,6.497982,289,Fruity/Nutty vs not Fruity/Nutty,1130
466,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Complexity,not Complexity,0,9.543768,6.497982,289,Complexity vs not Complexity,1130
467,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthiness,not Healthiness,0,9.543768,6.497982,289,Healthiness vs not Healthiness,1130
468,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cost,not Cost,0,9.543768,6.497982,289,Cost vs not Cost,1130
469,CC42B318-C2A1-435E-B25D-371233C772B1,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Shelf Life,not Shelf Life,0,9.543768,6.497982,289,Shelf Life vs not Shelf Life,1130
470,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Hearty dishes,Light dishes,0,9.569057,6.131008,125,Hearty dishes vs Light dishes,1130
471,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lightness,not Lightness,0,9.569057,6.131008,125,Lightness vs not Lightness,1130
472,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Base ingredient,not Base ingredient,0,9.569057,6.131008,125,Base ingredient vs not Base ingredient,1130
473,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor profile,not Flavor profile,0,9.569057,6.131008,125,Flavor profile vs not Flavor profile,1130
474,60D04BD1-4C81-4194-9E58-BF7A50CE52AC,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient simplicity,not Ingredient simplicity,0,9.569057,6.131008,125,Ingredient simplicity vs not Ingredient simplicity,1130
475,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cheese for a vegetarian option,not cheese for a vegetarian option,0,9.604137,7.2182345,196,cheese for a vegetarian option vs not cheese for a vegetarian option,1130
476,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cooked and shredded beef or chicken,not cooked and shredded beef or chicken,0,9.604137,7.2182345,196,cooked and shredded beef or chicken vs not cooked and shredded beef or chicken,1130
477,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,vegetable oil,not vegetable oil,0,9.604137,7.2182345,196,vegetable oil vs not vegetable oil,1130
478,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,salt,not salt,0,9.604137,7.2182345,196,salt vs not salt,1130
479,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,warm water,not warm water,0,9.604137,7.2182345,196,warm water vs not warm water,1130
480,921F0CF6-BC0B-47FD-A0D0-834A73B2D924,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,cornmeal,not cornmeal,0,9.604137,7.2182345,196,cornmeal vs not cornmeal,1130
481,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Consistency,not Consistency,0,9.604377,5.1981034,356,Consistency vs not Consistency,1130
482,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Innovative,not Innovative,0,9.604377,5.1981034,356,Innovative vs not Innovative,1130
483,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cultural significance,not Cultural significance,0,9.604377,5.1981034,356,Cultural significance vs not Cultural significance,1130
484,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Varied components,not Varied components,0,9.604377,5.1981034,356,Varied components vs not Varied components,1130
485,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,One main ingredient,not One main ingredient,0,9.604377,5.1981034,356,One main ingredient vs not One main ingredient,1130
486,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy,not Healthy,0,9.604377,5.1981034,356,Healthy vs not Healthy,1130
487,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Versatile,not Versatile,0,9.604377,5.1981034,356,Versatile vs not Versatile,1130
488,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Lots of options,not Lots of options,0,9.604377,5.1981034,356,Lots of options vs not Lots of options,1130
489,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Comfort Food,not Comfort Food,0,9.616613,6.4853153,112,Comfort Food vs not Comfort Food,1130
490,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Asian Cuisine,not Asian Cuisine,0,9.616613,6.4853153,112,Asian Cuisine vs not Asian Cuisine,1130
491,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Italian Cuisine,not Italian Cuisine,0,9.616613,6.4853153,112,Italian Cuisine vs not Italian Cuisine,1130
492,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Desserts,not Desserts,0,9.616613,6.4853153,112,Desserts vs not Desserts,1130
493,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Main Courses,not Main Courses,0,9.616613,6.4853153,112,Main Courses vs not Main Courses,1130
494,55C99260-121A-4784-BF8E-8396A531EC74,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Appetizers,not Appetizers,0,9.616613,6.4853153,112,Appetizers vs not Appetizers,1130
495,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,sweet,not sweet,0,9.6400175,5.2499614,82,sweet vs not sweet,1130
496,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,savory,not savory,0,9.6400175,5.2499614,82,savory vs not savory,1130
497,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,time-consuming,not time-consuming,0,9.6400175,5.2499614,82,time-consuming vs not time-consuming,1130
498,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,quick to prepare,not quick to prepare,0,9.6400175,5.2499614,82,quick to prepare vs not quick to prepare,1130
499,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,mild,not mild,0,9.6400175,5.2499614,82,mild vs not mild,1130
500,42CF663A-E369-40A7-B487-CE1D3A7BBA67,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,spicy,not spicy,0,9.6400175,5.2499614,82,spicy vs not spicy,1130
501,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy,Unhealthy,0,9.644042,4.8830805,124,Healthy vs Unhealthy,1130
502,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Storage conditions,Poor storage,0,9.644042,4.8830805,124,Storage conditions vs Poor storage,1130
503,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Shelf life,Perishable,0,9.644042,4.8830805,124,Shelf life vs Perishable,1130
504,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Value for money,Not worth it,0,9.644042,4.8830805,124,Value for money vs Not worth it,1130
505,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cheap,Expensive,0,9.644042,4.8830805,124,Cheap vs Expensive,1130
506,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthy,Unhealthy,0,9.644042,4.8830805,124,Healthy vs Unhealthy,1130
507,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Storage conditions,Poor storage,0,9.644042,4.8830805,124,Storage conditions vs Poor storage,1130
508,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Shelf life,Perishable,0,9.644042,4.8830805,124,Shelf life vs Perishable,1130
509,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Value for money,Not worth it,0,9.644042,4.8830805,124,Value for money vs Not worth it,1130
510,5f38480b-24dc-4501-9a0d-d2c7cb4f59dc,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cheap,Expensive,0,9.644042,4.8830805,124,Cheap vs Expensive,1130
511,AB4300C1-7570-442D-BCD1-34D3050487F6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Healthiness,not Healthiness,0,9.697275,5.9796686,231,Healthiness vs not Healthiness,1130
512,AB4300C1-7570-442D-BCD1-34D3050487F6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cooking Method,not Cooking Method,0,9.697275,5.9796686,231,Cooking Method vs not Cooking Method,1130
513,AB4300C1-7570-442D-BCD1-34D3050487F6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ease of Preparation,not Ease of Preparation,0,9.697275,5.9796686,231,Ease of Preparation vs not Ease of Preparation,1130
514,AB4300C1-7570-442D-BCD1-34D3050487F6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main Ingredient,not Main Ingredient,0,9.697275,5.9796686,231,Main Ingredient vs not Main Ingredient,1130
515,AB4300C1-7570-442D-BCD1-34D3050487F6,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor,not Flavor,0,9.697275,5.9796686,231,Flavor vs not Flavor,1130
516,4EAEE3D8-9DDA-4910-8998-E7C9E522D49A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Cooked with Sauce,not Cooked with Sauce,0,9.708746,5.2550907,100,Cooked with Sauce vs not Cooked with Sauce,1130
517,4EAEE3D8-9DDA-4910-8998-E7C9E522D49A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Grilled,not Grilled,0,9.708746,5.2550907,100,Grilled vs not Grilled,1130
518,4EAEE3D8-9DDA-4910-8998-E7C9E522D49A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Affordable,not Affordable,0,9.708746,5.2550907,100,Affordable vs not Affordable,1130
519,4EAEE3D8-9DDA-4910-8998-E7C9E522D49A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Staple,not Staple,0,9.708746,5.2550907,100,Staple vs not Staple,1130
520,4EAEE3D8-9DDA-4910-8998-E7C9E522D49A,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Popular,not Popular,0,9.708746,5.2550907,100,Popular vs not Popular,1130
